garδenum,garδen<v>><prn><1sg>,garðen<v><prs>><1sg>/garδen<v><prs>><1sg>/garðen<v>><prs><1sg>/garδen<v>><prs><1sg>,TP=0;FN=1;FP=4
lůvi,lův<v>><prs><2sg>,lův<v><prs>><3sg>/lův<v>><prs><2sg>,TP=1;FN=0;FP=1
dev,dev<dem><d2><pl><obl>,dev<dem><d2><pl><obl>,TP=1;FN=0;FP=0
rāzanen,rāzan<n>><pl>,rāzan<n>><3pl>/rāzan<n>><pl>,TP=1;FN=0;FP=1
čorik-ard,čorik<n>><dat>,čor<n>><dim>><dat>/čōr<n>><dim>><dat>/čorik<n>><dat>/čōrik<n>><dat>,TP=2;FN=0;FP=2
yik-u,yik<dem><emph>><d3><m><sg>/yik<pro><emph>><d3><m><sg>,yik<n>><coord3>,TP=0;FN=2;FP=1
čūd,čū<v>><pst>,čū<v>><inf>/čū<v>><pst>,TP=1;FN=0;FP=1
sa,sa<v>,sa<v><imp>/sa<v><prs>,TP=0;FN=1;FP=2
dis-ga,dis<pro>><add2>/dis<pro>><add1>/dis<adj.pro>><add1>,dis<pro>><add>,TP=0;FN=3;FP=1
meθ,meθ<n>,me<pro>><adv>/me<pro>>><adv>/meθ<n>/meϑ<n>,TP=2;FN=0;FP=2
ǰo-ndi,ǰo<n>><loc>,ǰo<n>><loc>><3sg>/ǰō<n>><loc>><3sg>/ǰo<n>><loc>><3sg>/ǰō<n>><loc>><3sg>,TP=0;FN=1;FP=4
duo-yi,duo<n>><3sg>,duo<n>><3sg>/duō<n>><3sg>,TP=2;FN=0;FP=0
x̌ogird,x̌ogird<n>,x̌ogird<n>/x̌ōgird<n>,TP=2;FN=0;FP=0
e,e<prt><voc>,e<intj>/e<prt>,TP=0;FN=1;FP=2
māš,māš<pers><1pl>,māš<pers><1pl>/māš<pers><1pl><obl>,TP=1;FN=0;FP=1
uxmānd,uxmānd<n>,uxmānd<adj>,TP=0;FN=1;FP=1
yida,yida<dem><d2><loc>,yida<prt>,TP=0;FN=1;FP=1
x̌ogirden-i,x̌ogird<n>><pl>><3sg>,x̌ogird<n>><3pl>><3sg>/x̌ōgird<n>><3pl>><3sg>/x̌ogird<n>><pl>><3sg>/x̌ōgird<n>><pl>><3sg>/x̌ogird<n>><pl>><adj>/x̌ōgird<n>><pl>><adj>/x̌ogird<n>><pl>><subst>/x̌ōgird<n>><pl>><subst>,TP=2;FN=0;FP=6
wev-ard-i,wev<dem><d3><pl><obl>><dat>><3sg>,wev<dem><d3><pl>><dat>><3sg>/wev<dem><d3><pl>><dat>><adj>/wev<dem><d3><pl>><dat>><subst>/wev<dem><d3><pl>><dat>>><adj>/wev<dem><d3><pl>><dat>>><subst>,TP=0;FN=1;FP=5
waxt,waxt<n>/wax̌t<n>,waxt<n>,TP=2;FN=0;FP=0
duo,duo<n>,duo<n>/duō<n>,TP=2;FN=0;FP=0
x̌êyd,x̌ey<v>><inf>,x̌êy<v>><inf>/x̌êy<v>><pst>,TP=1;FN=0;FP=1
set,s<v>><prs><2pl>,set<v><prs><2pl>,TP=1;FN=0;FP=0
dis,dis<prt>/dis<pro>,dis<pro>/dis<prt>,TP=2;FN=0;FP=0
lůvet,lův<v>><prs><2pl>,lův<v><prs>><2pl>/lův<v>><prs><2pl>,TP=2;FN=0;FP=0
padari,padar<n>><ez>,padar<n>><3sg>/padar<n>><adj>/padar<n>><subst>,TP=0;FN=1;FP=3
buzurgwor,buzurgwor<n>,buzurg<adj>>wор<n>,TP=0;FN=1;FP=1
osmůn,osmůn<n>,osmůn<n>/ōsmůn<n>,TP=2;FN=0;FP=0
lāk,lāk<v>,lāk<conj>/lāk<n>/lāk<prt>/lāk<v><prs>,TP=0;FN=1;FP=4
nům,nům<n>,nům<n>,TP=1;FN=0;FP=0
zamīn-ti,zamīn<n>><sup>,zamīn<n>><2sg>><3sg>/zamīn<n>><sup>,TP=1;FN=0;FP=1
barqaror,barqaror<n>,barqaror<n>/barqarōr<n>,TP=2;FN=0;FP=0
ved,ve<v>><prs><3sg>,ve<v>><prs><3sg>,TP=1;FN=0;FP=0
māš-ard,māš<pers><1pl>><dat>,māš<pers><1pl>><dat>,TP=1;FN=0;FP=0
risq,risq<n>,risq<n>,TP=1;FN=0;FP=0
rūzi,rūzi<n>,rūz<n>><3sg>/rūz<n>><adj>/rūz<n>><subst>/rūzi<n>,TP=1;FN=0;FP=3
guno,guno<n>,guno<n>/gunō<n>,TP=2;FN=0;FP=0
biyomurzīdā,biyomurzīdā<n>,biyomurzīdā<intj>/biyōmurzīdā<intj>,TP=0;FN=1;FP=2
fukard-aθ,fuk<pro>><dat>><int>,fuk<pro>><dat>><adv>/fuk<pro>><dat>><int>/fuk<pro>><dat>>><adv>/fuka<pro>><dat>><adv>/fuka<pro>><dat>><int>/fuka<pro>><dat>>><adv>,TP=2;FN=0;FP=4
badi,bad<n>><subst>,bad<adj>><3sg>/bad<n>><3sg>/bad<n>><adj>/bad<n>><subst>/badi<n>,TP=1;FN=0;FP=4
wev,wev<dem><d3><pl><obl>/wev<pro><d3><pl><obl>,wev<dem><d3><pl><obl>,TP=1;FN=1;FP=0
kinām,kin<v>><prs><1pl>/kin<v>><-prs><1pl>,kin<v><imp>><1pl>/kin<v><prs>><1pl>/kin<v>><prs><1pl>,TP=2;FN=1;FP=1
ozmūd-ard,ozmūd<n>><dat>,ozmūd<n>><dat>/ōzmūd<n>><dat>,TP=2;FN=0;FP=0
dičor,dičor<n>,dičor<n>/dičōr<n>,TP=2;FN=0;FP=0
yiblīs,yiblīs<n>,yiblīs<n>,TP=1;FN=0;FP=0
nigo,nigo<n>,nigo<n>/nigō<n>,TP=2;FN=0;FP=0
δêr,δêr<v>,ðêr<v><prs>/δêr<v><prs>,TP=0;FN=1;FP=2
farz-ām,farz<n>><1pl>,farz<n>><1pl>,TP=1;FN=0;FP=0
yīw-and,yīw<num>><loc>,yīw<pro>><loc>,TP=0;FN=1;FP=1
tama,tama<pers><2pl>,tama<pers><2pl>/tama<pers><2pl><obl>,TP=1;FN=0;FP=1
dūst,dūst<n>,dūst<n>,TP=1;FN=0;FP=0
yast,yast<v>,yas<v>><prs><3sg>,TP=0;FN=1;FP=1
barobar,barobar<n>,<with><adj>>robar<n>/<with><adj>>rōbar<n>/barobar<adj>/barōbar<adj>,TP=0;FN=1;FP=4
x̌āb,х̌āb<n>,x̌āb<n>,TP=1;FN=0;FP=0
divi,divi<n>,divi<n>,TP=1;FN=0;FP=0
lůvd,lův<v>><prs><3sg>,lův<v>><inf>/lův<v>><prs><3sg>/lův<v>><pst>,TP=1;FN=0;FP=2
garδā,garδā<n>,garðā<n>/garδā<n>,TP=2;FN=0;FP=0
δa,δa<v>,ða<v><imp>/δa<v><imp>,TP=0;FN=1;FP=2
šič,šič<prt>,šič<adj>,TP=0;FN=1;FP=1
mu,mu<pers><1sg><obl>,mu<pers><1sg><obl>,TP=1;FN=0;FP=0
ded,de<v>><pst>,de<v>><inf>/de<v>><pst>,TP=1;FN=0;FP=1
mu-nd,mu<pers><1sg><obl>><loc>,mu<pers><1sg>><loc>,TP=0;FN=1;FP=1
yi-čīz-aθ,yi<pro><indef>><thing>><int>,yi-čīz<pro>><adv>/yi-čīz<pro>><int>/yi-čīz<pro>>><adv>/yi<adj>>чӣз<n>><int>/yičīz<pro>><adv>/yičīz<pro>><int>/yičīz<pro>>><adv>/yičīzaθ<pro>/yičīzaϑ<pro>,TP=0;FN=1;FP=9
nist,nist<v><neg>,nist<prt>/nist<v><prs>,TP=0;FN=1;FP=2
piro-ndi,piro<prep>><loc>,piro<n>><loc>><3sg>/pirō<n>><loc>><3sg>,TP=0;FN=1;FP=2
naxo,naxo<prt>,<neg>>xo<v><prs>/<neg>>xō<v><prs>/<neg>>xo<v><pst>/<neg>>xō<v><pst>/naxo<prt>/naxō<prt>,TP=2;FN=0;FP=4
yu-ta,yu<dem><d3><m><sg>><irr>,yu<dem><d3><m><sg>><fut>,TP=0;FN=1;FP=1
čīd-and,čīd<n>><loc>,čīd<n>><loc>,TP=1;FN=0;FP=0
dūst-ard,dūst<n>><dat>,dūst<n>><dat>,TP=1;FN=0;FP=0
a,a<prt><voc>,a<prt>,TP=0;FN=1;FP=1
ǰůn,ǰůn<n>,ǰůn<n>/ǰůn<n>,TP=2;FN=0;FP=0
ol,ol<n>,ol<intj>/ōl<intj>/ol<n>/ōl<n>,TP=2;FN=0;FP=2
čust,čust<v>,čust<adj>,TP=0;FN=1;FP=1
bāč-kāč-en,bāčkāč<n>><redup>><3pl>,bāč-kāč<n>><3pl>/bāč-kāč<n>><pl>,TP=0;FN=1;FP=2
x̌êvӡ,x̌êv<v>><prf><f_pl>,x̌êvʒ<v><prf><f>/x̌êvӡ<v><prf><f>,TP=0;FN=1;FP=2
wuz-um,wuz<pers><1sg>><1sg>/wuz<dem><prn><1sg>><1sg>,wuz<n>><1sg>/wuz<pers><1sg>><1sg>/wuz<v><prs>><1sg>,TP=1;FN=1;FP=2
bīreǰ,bīreǰ<n>,bīreǰ<n>/bīreǰ<n>,TP=2;FN=0;FP=0
andiӡum,andiʒ<v>><prs><1sg>,andiӡ<v><prs>><1sg>/andiӡ<v>><prs><1sg>/andiʒ<v><prs>><1sg>/andiӡ<v><prs>><1sg>/andiʒ<v>><prs><1sg>/andiӡ<v>><prs><1sg>,TP=6;FN=0;FP=0
ziwêδum,ziwêδ<v>><1sg>,ziwêð<v><prs>><1sg>/ziwêδ<v><prs>><1sg>/ziwêð<v>><prs><1sg>/ziwêδ<v>><prs><1sg>,TP=0;FN=1;FP=4
rost-aθ,rost<n>><adv>,rost<adj>><adv>/rōst<adj>><adv>/rost<adj>><int>/rōst<adj>><int>/rost<n>><adv>/rōst<n>><adv>/rost<n>><int>/rōst<n>><int>,TP=2;FN=0;FP=6
tama-rd,tama<pers><2pl>><dat>,tama<pers><2pl>><dat>,TP=1;FN=0;FP=0
lům,lů<v>><prs><1sg>,lům<n>/lům<v><prs><1sg>,TP=1;FN=0;FP=1
na,na<prt><neg>,na<prt>,TP=0;FN=1;FP=1
picemak,picemak<n>,picemak<n>,TP=1;FN=0;FP=0
dūst-ta,dūst<n>><irr>,dūst<n>><fut>,TP=0;FN=1;FP=1
maǰbūr,maǰbūr<n>,maǰbūr<adj>/maǰbūr<adj>,TP=0;FN=1;FP=2
andīzd,andīz<v>><prs><3sg>,andīz<v>><prs><3sg>,TP=1;FN=0;FP=0
fort,for<v>><prs><3sg>,for<v><prs>><2sg>/fōr<v><prs>><2sg>/for<v>><inf>/fōr<v>><inf>/for<v>><prs><3sg>/fōr<v>><prs><3sg>/for<v>><pst>/fōr<v>><pst>,TP=2;FN=0;FP=6
tilābet,tilāb<v>><prs><2pl>,tilāb<v><prs>><2pl>/tilāb<v>><prs><2pl>,TP=2;FN=0;FP=0
tama-rd-ta,tama<pers><2pl>><dat>><irr>,tama<pers><2pl>><dat>><fut>,TP=0;FN=1;FP=1
dāken,dāk<v>><prs><3pl>,dāk<v><prs>><3pl>/dāk<v>><prs><3pl>,TP=2;FN=0;FP=0
x̌ikaret,x̌ikar<v>><prs><2pl>,x̌ikar<v><prs>><2pl>/x̌ikar<v>><prs><2pl>,TP=2;FN=0;FP=0
viriyet-ta,viri<v>><prs><2pl>><irr>,viri<v><prs>><2pl>><fut>/viri<v>><prs><2pl>><fut>,TP=0;FN=1;FP=2
diyet,di<v>><prs><2pl>,di<dem><d2><m><sg><obl>><2pl>/di<v><imp>><2pl>/di<v><prs><2sg>><2pl>/di<v><prs>><2pl>/di<v>><prs><2pl>,TP=2;FN=0;FP=3
yet,yet<n>,yet<adj>/yet<n>,TP=1;FN=0;FP=1
kinen,kin<v>><prs><3pl>/kin<v>><-prs><3pl>,kin<v><imp>><3pl>/kin<v><prs>><3pl>/kin<v>><prs><3pl>,TP=2;FN=1;FP=1
tilāpt,tilāp<v>><prs><3sg>/tilāp<v>><pst>,tilāp<v><prs>><2sg>/tilāp<v>><inf>/tilāp<v>><prs><3sg>/tilāp<v>><pst>,TP=2;FN=0;FP=2
zêzd-ta,zêz<v>><prs><3sg>><irr>,zêz<v>><inf>><fut>/zêz<v>><prs><3sg>><fut>/zêz<v>><pst>><fut>,TP=0;FN=1;FP=3
x̌ikīrt,x̌ikīr<v>><prs><3sg>,x̌ikīr<v>><prs><3sg>,TP=1;FN=0;FP=0
vired-ta,vire<v>><prs><3sg>><irr>,vire<v>><prs><3sg>><fut>,TP=0;FN=1;FP=1
δīd,δī<v>><pst>/δī<v>><prs><3sg>,ðī<v>><prs><3sg>/δī<v>><prs><3sg>/ðīd<n>/δīd<n>,TP=2;FN=1;FP=2
memūn,memūn<n>,me<adj>>мӯн<n>/memūn<n>,TP=1;FN=0;FP=1
di-yi,di<dem><d2><m><sg><obl>><3sg>,di<dem><d2><m><sg><obl>><3sg>/di<v><imp>><3sg>/di<v><prs><2sg>><3sg>/di<v><prs>><3sg>,TP=1;FN=0;FP=3
x̌ud,x̌u<v>><3sg>/x̌u<v>><pst>,x̌u<v>><inf>/x̌u<v>><pst>,TP=1;FN=1;FP=1
xušbaxt,xušbaxt<n>,xuš<adj>>бахт<n>/xušbaxt<adj>/xušbaxt<n>,TP=1;FN=0;FP=2
šelůn,šelůn<n>,šelůn<n>,TP=1;FN=0;FP=0
xīrt,xīr<v>><prs><3sg>,xīr<n>><2sg>/xīr<v>><prs><3sg>,TP=1;FN=0;FP=1
ziyofat-i,ziyofat<n>><3sg>,ziyofat<n>><3sg>/ziyōfat<n>><3sg>/ziyofat<n>><adj>/ziyōfat<n>><adj>/ziyofat<n>><subst>/ziyōfat<n>><subst>,TP=2;FN=0;FP=4
taškīl,taškīl<n>,taškīl<n>,TP=1;FN=0;FP=0
lap,lap<prt>/lap<pro>/lap<n>,lap<adj>,TP=0;FN=3;FP=1
memūn-i,memūn<n>><3sg>,me<adj>>мӯн<n>><3sg>/memūn<n>><3sg>/memūn<n>><adj>/memūn<n>><subst>,TP=1;FN=0;FP=3
qīwd,qīw<v>><pst>,qīw<v>><inf>/qīw<v>><prs><3sg>/qīw<v>><pst>,TP=1;FN=0;FP=2
dastorxůn,dastorxůn<n>,dastor<adj>>ху̊н<n>/dastōr<adj>>ху̊н<n>/dastorxůn<n>/dastōrxůn<n>,TP=2;FN=0;FP=2
kāl-ti,kāl<n>><sup>,kāl<n>><2sg>><3sg>/kāl<n>><sup>,TP=1;FN=0;FP=1
nīstow,nīs<v>><inf>><purp>,nīs<v>><inf>><purp>/nīstow<v><prs>/nīstōw<v><prs>,TP=1;FN=0;FP=2
yat,ya<v>><pst>/ya<v>><-pst>,ya<v><imp>><2sg>/ya<v><prs>><2sg>/ya<v>><prs><3sg>/yat<prt>/yat<v><prs>,TP=0;FN=2;FP=5
ɣulům-i,ɣulům<n>><3sg>,ɣulům<n>><3sg>/ɣulům<n>><adj>/ɣulům<n>><subst>,TP=1;FN=0;FP=2
rimod,rimo<v>><pst>,rimo<v>><inf>/rimō<v>><inf>/rimo<v>><pst>/rimō<v>><pst>,TP=2;FN=0;FP=2
wev-ard,wev<dem><d3><pl><obl>><dat>/wev<pro><d3><pl><obl>><dat>,wev<dem><d3><pl>><dat>,TP=0;FN=2;FP=1
lůvdow,lův<v>><inf>><purp>,lův<v>><inf>><purp>,TP=1;FN=0;FP=0
yadet,yad<v>><prs><2pl>,yad<v><imp>><2pl>/yad<v><prs>><2pl>/yad<v>><prs><2pl>/yadet<prt>/yadet<v><imp>,TP=2;FN=0;FP=3
ziyofat,ziyofat<n>,ziyofat<n>/ziyōfat<n>,TP=2;FN=0;FP=0
tayor,tayor<n>,tayor<adj>/tayōr<adj>/tayor<n>/tayōr<n>,TP=2;FN=0;FP=2
bexilīwand-aθ-en,bexilīwand<n>><adv>><3pl>,bexilīwand<n>><adv>><3pl>/bexilīwand<n>><int>><3pl>,TP=1;FN=0;FP=1
daraw,daraw<prt><inch>/daraw<prt><inc>,daraw<n>,TP=0;FN=2;FP=1
sat,sa<v><f_pl>><pst>/sa<v>><pst>/sa<v>><-pst>,sa<v><imp>><2sg>/sa<v><prs>><2sg>/sat<v><pst><f>/sat<v><pst><f_pl>,TP=1;FN=2;FP=3
yīw,yīw<num>,yīw<adj>/yīw<num>/yīw<pro>,TP=1;FN=0;FP=2
zimc-i,zimc<n>><3sg>,zimc<n>><3sg>/zimc<n>><adj>/zimc<n>><subst>,TP=1;FN=0;FP=2
xarīt,xarīt<n>,xarīt<n>,TP=1;FN=0;FP=0
čīx̌tow,čīx̌<v>><inf>><purp>,čīx̌<v>><inf>><purp>,TP=1;FN=0;FP=0
bax̌xix̌,bax̌xix̌<n>,bax̌xix̌<n>,TP=1;FN=0;FP=0
ǰuft,ǰuft<n>,ǰuft<n>/ǰuft<n>,TP=2;FN=0;FP=0
x̌īǰ-i,x̌īǰ<n>><3sg>,x̌īǰ<adj>><3sg>/x̌īǰ<adj>><3sg>/x̌īǰ<n>><3sg>/x̌īǰ<n>><3sg>/x̌īǰ<n>><adj>/x̌īǰ<n>><adj>/x̌īǰ<n>><subst>/x̌īǰ<n>><subst>,TP=2;FN=0;FP=6
čost,čos<v>><prs><3sg>,čos<v>><prs><3sg>/čōs<v>><prs><3sg>,TP=2;FN=0;FP=0
wāδ,wāδ<dem><d3><pl>,wāð<dem><d3><pl>/wāδ<dem><d3><pl>,TP=2;FN=0;FP=0
bāf-en,bāf<n>><3pl>,bāf<v><prs>><3pl>,TP=0;FN=1;FP=1
yo,yo<conj><or>/yo<conj><disj>,yo<conj><disj>/yō<conj><disj>/yo<intj>/yō<intj>/yo<v><prs>/yō<v><prs>,TP=2;FN=1;FP=4
nay,nay<prt>,nay<n>/nay<prt>,TP=1;FN=0;FP=1
seyum,se<num>><ord>,se<num>><ord>,TP=1;FN=0;FP=0
ɣ̌in,ɣ̌in<n>,ɣ̌in<n>,TP=1;FN=0;FP=0
tīdow,tī<v>><inf>><purp>,tī<v>><inf>><purp>,TP=1;FN=0;FP=0
gax̌t-i,gax̌t<n>><3sg>,gax̌t<n>><3sg>/gax̌t<n>><adj>/gax̌t<n>><subst>,TP=1;FN=0;FP=2
xūǰayīn-ard-i,xūǰayīn<n>><dat>><3sg>,xūǰayīn<n>><dat>><3sg>/xūǰayīn<n>><dat>><3sg>,TP=2;FN=0;FP=0
naqli,naqli<n>,naql<n>><3sg>/naql<n>><adj>/naql<n>><subst>/naqli<n>,TP=1;FN=0;FP=3
ču,čū<v><pst>/ču<v><pst>,ču<v><prs>/ču<v><pst>,TP=2;FN=0;FP=1
tām,tām<n>,tām<n>/tām<prt>,TP=1;FN=0;FP=1
xūǰayīn,xūǰayīn<n>,xūǰayīn<n>/xūǰayīn<n>,TP=2;FN=0;FP=0
sifīd,sifī<v>><pst>,sifī<v>><inf>/sifī<v>><pst>/sifīd<v><pst><m>,TP=1;FN=0;FP=2
ɣulům-ard-i,ɣulům<n>><dat>><3sg>,ɣulům<n>><dat>><3sg>,TP=1;FN=0;FP=0
farmůn,farmůn<n>,farmůn<n>,TP=1;FN=0;FP=0
ǰāldi,ǰāl<n>><comp>,ǰāld<adj>><3sg>/ǰāld<adj>><3sg>,TP=0;FN=1;FP=2
x̌ār,x̌ār<n>,x̌ār<adj>/x̌ār<n>,TP=1;FN=0;FP=1
kučā-t,kučā<n>><coord2>,kučā<n>><2sg>,TP=0;FN=1;FP=1
kambaɣal,kambaɣal<n>,<with_little><adj>>baɣal<n>/kambaɣal<n>,TP=1;FN=0;FP=1
šīl,šīl<n>,šīl<adj>,TP=0;FN=1;FP=1
šāl,šāl<n>,šāl<adj>,TP=0;FN=1;FP=1
kůr,kůr<n>,kůr<adj>/kůr<n>,TP=1;FN=0;FP=1
šuten,šut<n>><pl>,šut<adj>><3pl>,TP=0;FN=1;FP=1
yiǰro,yiǰro<n>,yiǰro<n>/yiǰrō<n>/yiǰro<n>/yiǰrō<n>,TP=4;FN=0;FP=0
čūɣ̌ǰin,čūɣ̌<v>><prf>><ptcp1>,čūɣ̌<adj>>ҷин<n>/čūɣ̌<v>><prf>><ptcp>,TP=0;FN=1;FP=2
yilāvga,yi<pro><indef>><a_little>><add1>,yi<adj>>лāв<n>><add>,TP=0;FN=1;FP=1
ǰoy,ǰoy<n>,ǰoy<n>/ǰōy<n>/ǰoy<n>/ǰōy<n>,TP=4;FN=0;FP=0
reδǰ,reδ<v>><prf>,reð<v>><prf>/reδ<v>><prf>,TP=2;FN=0;FP=0
tām-i,tām<n>><3sg>,tām<n>><3sg>/tām<n>><adj>/tām<n>><subst>,TP=1;FN=0;FP=2
ɣulům-ard,ɣulům<n>><dat>,ɣulům<n>><dat>,TP=1;FN=0;FP=0
fuk,fuk<pro>,fuk<pro>,TP=1;FN=0;FP=0
kučā,kučā<n>,kučā<n>,TP=1;FN=0;FP=0
parδīren,parδīr<n>><pl>,parðīr<n>><3pl>/parδīr<n>><3pl>/parðīr<n>><pl>/parδīr<n>><pl>,TP=2;FN=0;FP=2
naɣ̌ǰīs,naɣ̌ǰīs<v>,naɣ̌ǰīs<v><prs>/naɣ̌ǰīs<v><prs>,TP=0;FN=1;FP=2
darwozā,darwozā<n>,darwoz<n>><hb>/darwōz<n>><hb>/darwozā<n>/darwōzā<n>,TP=2;FN=0;FP=2
rozi,rozi<n>,roz<n>><3sg>/rōz<n>><3sg>/roz<n>><adj>/rōz<n>><adj>/roz<n>><subst>/rōz<n>><subst>/rozi<adj>/rōzi<adj>,TP=0;FN=1;FP=8
yaden,yad<v>><prs><3pl>,yad<v><imp>><3pl>/yad<v><prs>><3pl>/yad<v>><prs><3pl>,TP=2;FN=0;FP=1
memůn,memůn<n>,me<adj>>му̊н<n>/memůn<n>,TP=1;FN=0;FP=1
pur,pur<n>,pur<adj>,TP=0;FN=1;FP=1
yi-čāy-aθ-ta,yi<pro><indef>><who>><int>><irr>,yi-čāy<pro>><adv>><fut>/yi-čāy<pro>><int>><fut>/yi-čāy<pro>>><adv>><fut>/yi<adj>>чāй<n>><int>><fut>,TP=0;FN=1;FP=4
kāl,kāl<n>,kāl<n>/kāl<prep>,TP=1;FN=0;FP=1
dawům-i,dawům<n>><3sg>,dawům<n>><3sg>/dawům<n>><adj>/dawům<n>><subst>,TP=1;FN=0;FP=2
odam-and-en,odam<n>><loc>><3pl>,odam<n>><loc>><3pl>/ōdam<n>><loc>><3pl>,TP=2;FN=0;FP=0
puc,puc<n>,puc<n>,TP=1;FN=0;FP=0
vad,va<v><f_pl>><pst>,vad<v><pst><f>/vad<v><pst><f_pl>,TP=1;FN=0;FP=1
fištīr,fištīr<n>,fištīr<adj>,TP=0;FN=1;FP=1
dod-ard-i,dod<n>><dat>><3sg>,dod<n>><dat>><3sg>/dōd<n>><dat>><3sg>,TP=2;FN=0;FP=0
bāx̌,bāx̌<n>,bāx̌<n>,TP=1;FN=0;FP=0
mīros,mīros<n>,mīros<n>/mīrōs<n>,TP=2;FN=0;FP=0
mol,mol<n>,mol<n>/mōl<n>/mol<v><prs>/mōl<v><prs>,TP=2;FN=0;FP=2
oli,ol<n>><3sg>,ol<n>><3sg>/ōl<n>><3sg>/ol<n>><adj>/ōl<n>><adj>/ol<n>><subst>/ōl<n>><subst>/oli<adj>/ōli<adj>,TP=2;FN=0;FP=6
pacen-ard,pac<n>><pl>><dat>,pac<n>><pl>><dat>,TP=1;FN=0;FP=0
fukaθ-i,fukaθ<pro>><3sg>,fuk<pro>><adv>><3sg>/fuk<pro>><adv>><adj>/fuk<pro>><adv>><subst>/fuk<pro>><int>><3sg>/fuk<pro>>><adv>><3sg>/fuk<pro>>><adv>><adj>/fuk<pro>>><adv>><subst>/fuka<pro>><adv>><3sg>/fuka<pro>><adv>><adj>/fuka<pro>><adv>><subst>/fuka<pro>>><adv>><3sg>/fuka<pro>>><adv>><adj>/fuka<pro>>><adv>><subst>/fukaθ<pro>><3sg>/fukaϑ<pro>><3sg>/fukaθ<pro>><adj>/fukaϑ<pro>><adj>/fukaθ<pro>><subst>/fukaϑ<pro>><subst>/fukaθ<pro>>><adj>/fukaϑ<pro>>><adj>/fukaθ<pro>>><subst>/fukaϑ<pro>>><subst>,TP=2;FN=0;FP=21
ǰām,ǰām<n>,ǰām<adj>/ǰām<adj>/ǰām<n>/ǰām<n>,TP=2;FN=0;FP=2
pūl,pūl<n>,pūl<n>,TP=1;FN=0;FP=0
δaraki,δaraki<n>,ðar<adj>><dim>><3sg>/δar<adj>><dim>><3sg>/ðar<n>><dim>><3sg>/δar<n>><dim>><3sg>/ðar<n>><dim>><adj>/δar<n>><dim>><adj>/ðar<n>><dim>><subst>/δar<n>><dim>><subst>/ðaraki<n>/δaraki<n>,TP=2;FN=0;FP=8
mamlakat,mamlakat<n>,mamlakat<n>,TP=1;FN=0;FP=0
tūyd,tūy<v><m>><pst>,tūy<v>><inf>/tūy<v>><pst>/tūyd<v><pst><m>,TP=1;FN=0;FP=2
taram-i,taram<dem><eq>><d3>><3sg>,tar<v><prs><f>><1pl>><3sg>/tar<v><prs>><1pl>><3sg>/tar<v>><prs><1pl>><3sg>,TP=0;FN=1;FP=3
ayš,ayš<n>,ayš<n>,TP=1;FN=0;FP=0
wi-nd,wi<dem><d3><m><sg><obl>><loc>,wi<dem><d3><m><sg>><loc>,TP=0;FN=1;FP=1
binêst,binês<v>><pst>,binês<v><prs>><2sg>/binês<v>><inf>/binês<v>><prs><3sg>/binês<v>><pst>,TP=1;FN=0;FP=3
waxt-and,waxt<n>><loc>,waxt<n>><loc>,TP=1;FN=0;FP=0
mamlakat-and,mamlakat<n>><loc>,mamlakat<n>><loc>,TP=1;FN=0;FP=0
moɣ̌ӡ,moɣ̌ʒ<n>,moɣ̌ӡ<n>/mōɣ̌ӡ<n>/moɣ̌ʒ<n>/moɣ̌ӡ<n>/mōɣ̌ʒ<n>/mōɣ̌ӡ<n>,TP=6;FN=0;FP=0
sof,sof<n>,sof<n>/sōf<n>,TP=2;FN=0;FP=0
benawo,benawo<n>,<without><adj>>nawo<n>/<without><adj>>nawō<n>/benawo<n>/benawō<n>,TP=2;FN=0;FP=2
maǰbūri,maǰbūri<n>,maǰbūr<adj>><3sg>/maǰbūr<adj>><3sg>/maǰbūri<adj>/maǰbūri<adj>/maǰbūri<n>/maǰbūri<n>,TP=2;FN=0;FP=4
boy,boy<n>,boy<n>/bōy<n>,TP=2;FN=0;FP=0
kor,kor<n>,kor<n>/kōr<n>,TP=2;FN=0;FP=0
box̌t,box̌<v>><pst>,box̌<v><prs>><2sg>/bōx̌<v><prs>><2sg>/box̌<v>><inf>/bōx̌<v>><inf>/box̌<v>><prs><3sg>/bōx̌<v>><prs><3sg>/box̌<v>><pst>/bōx̌<v>><pst>,TP=2;FN=0;FP=6
amex̌ā,amex̌ā<n>,amex̌ā<n>,TP=1;FN=0;FP=0
maɣ̌ӡůnǰ,maɣ̌ʒůnǰ<n>,maɣ̌ӡůnǰ<adj>/maɣ̌ӡůnǰ<adj>/maɣ̌ʒůnǰ<adj>/maɣ̌ʒůnǰ<adj>/maɣ̌ӡůnǰ<adj>/maɣ̌ӡůnǰ<adj>,TP=0;FN=1;FP=6
xūgen,xūg<n>><pl>,xūg<n>><3pl>/xūg<n>><pl>,TP=1;FN=0;FP=1
xurokā,xurokā<n>,xurok<n>><hb>/xurōk<n>><hb>/xurokā<n>/xurōkā<n>,TP=2;FN=0;FP=2
xīd,xī<v>><inf>,xī<v>><inf>/xī<v>><prs><3sg>/xī<v>><pst>/xīd<n>,TP=1;FN=0;FP=3
wi-rd-en,wi<dem><d3><m><sg><obl>><dat>><3pl>,wi<dem><d3><m><sg>><dat>><3pl>,TP=0;FN=1;FP=1
daδ,daδ<prt>/daδ<conj>,dað<n>/daδ<n>/dað<prt>/daδ<prt>,TP=2;FN=1;FP=2
