cyrillic,meaning
чос,"заботиться, присматривать, смотреть, ухаживать; наблюдать, следить"
чис,"искать, смотреть"
чос,"искать, смотреть"
чис,"проверять, смотреть, просматривать"
чос,"проверять, смотреть, просматривать"
чис,"смотреть, думать, рассуждать, взвешивать"
чос,"смотреть, думать, рассуждать, взвешивать"
чис,в IMPER форме: слушать
чос,в IMPER форме: слушать
чис,ждать
чос,ждать
чис,"в качестве вспомогательного глагола, напр., хотир чӣх̌тоw заботиться; почитать, уважать; чорā чӣх̌тоw наказывать"
чос,"в качестве вспомогательного глагола, напр., хотир чӣх̌тоw заботиться; почитать, уважать; чорā чӣх̌тоw наказывать"
чук,"ударять, бить"
ҷук,"ударять, бить"
чук,"мельчить, дробить; раскалывать; крошить"
ҷук,"мельчить, дробить; раскалывать; крошить"
чук,"топать, стучать"
ҷук,"топать, стучать"
чук,"забивать, вбивать"
ҷук,"забивать, вбивать"
чук,"задевать, прорабатывать, критиковать"
ҷук,"задевать, прорабатывать, критиковать"
шӣрδ,испражняться
шӣрδ,"трусить, бояться"
шу̊н,"смеяться, хохотать"
шу̊н,"смеяться над кем-л., подсмеиваться, насмехаться, осмеивать, высмеивать"
широп,"вариться, кипеть, булькать; бродить (о густом пахтанье)"
широп,густеть (о пахтанье)
ɣ̌ош,лаять (о собаке)
ɣ̌ош,браниться
ɣ̌ош,"звенеть, трещать от холода"
ɣ̌иму̊ӡ,"замуровывать, замазывать глиной, тестом"
ве,"быть, существовать; быть в наличии, иметься"
ви,"быть, существовать; быть в наличии, иметься"
ве,"быть, находиться, присутствовать"
ви,"быть, находиться, присутствовать"
ве,"быть, происходить, случаться"
ви,"быть, происходить, случаться"
ве,(тк. перфектная форма) 3-е л.: оказывается
ви,(тк. перфектная форма) 3-е л.: оказывается
ве,"(глагол-связка) быть, являться"
ви,"(глагол-связка) быть, являться"
ве,употребляется как вспомогательный глагол в описательном преждепрошедшем перфекте
ви,употребляется как вспомогательный глагол в описательном преждепрошедшем перфекте
йас,"есть, имеется (в наличии)"
йас,предикативная связка
йас,"возможно, может быть"
ких̌,"делать, поступать (определенным образом); заниматься чем-л."
ких̌,"делать, изготовлять, производить; создавать; выполнять, устраивать (что-л.)"
ких̌,делать что-л. чем-л.; превращать
ких̌,строить
ких̌,"приготовлять; заготовлять; справлять, собирать"
ких̌,"варить, готовить; печь"
ких̌,класть; помещать; сыпать; лить
ких̌,"одевать, надевать"
ких̌,"делать, выбирать, избирать (кем-л.); назначать"
ких̌,"(противоп. сāw:сут) вспомогательный глагол, образующий сложноименные глаголы, преимущественно активного (переходного) и реже среднего (непереходного) значения"
ких̌,сост. часть сложных глаголов
рӣрδ,"рыть, копать; подкапывать, подрывать"
рӣрδ,"снимать (урожай); срывать, собирать (плоды)"
рӣрδ,"клеветать, наговаривать"
вӣ́р,"приносить, приводить, привозить"
вӣ́р,"переводить; переносить, перевозить; перегонять"
вӣ́р,"приглашать, звать (в гости)"
вӣ́р,"жениться, брать в жены"
вӣ́р,"рожать; давать, приносить приплод; нести яйца"
вӣ́р,"тк. формы шб. ва, ваҳ и сокр. 2-е л. мн. ч. наст. ш. вет: ну(-ка), давай(-ка)"
wӣн,"видеть, замечать"
wӣн,"видеться, встречаться"
бес,"исчезать, пропадать; теряться"
бес,уходить; отправляться
бес,умирать
цирафс,"Жечь, обжигать (при описании жгучей боли, например, от ожога)"
цирафц,"Жечь, обжигать (при описании жгучей боли, например, от ожога)"
цирафс,Мучиться от чего-то
цирафц,Мучиться от чего-то
боф,годиться; быть возможным
боф,"быть в состоянии, мочь"
боф,(тк. в форме 3-го л. ед. ч. *бофт*): можно; пожалуйста
аwӣс,"ложиться, укладываться, разваливаться (чаще о животных)"
аɣ̌ӣс,"ложиться, укладываться, разваливаться (чаще о животных)"
аwӣс,"никнуть к земле, стелиться (о растениях)"
аɣ̌ӣс,"никнуть к земле, стелиться (о растениях)"
аwӣс,"рассаживаться, разваливаться (о человеке)"
аɣ̌ӣс,"рассаживаться, разваливаться (о человеке)"
бидгахц,"спотыкаться, запинаться"
бидгахц,"запинаться, говорить с заминками"
биδафц,"закрываться (напр., о глазах, рте)"
бижδеɣ̌ӡ,"облеплять, прилеплять (маслянистую массу к лучине при изготовлении свечей)"
биждеɣ̌ӡ,"облеплять, прилеплять (маслянистую массу к лучине при изготовлении свечей)"
бижδеɣ̌ӡ,"сминать, стирать в порошок, изничтожать"
биждеɣ̌ӡ,"сминать, стирать в порошок, изничтожать"
йоδ,"приходить; прибывать, приезжать; возвращаться"
йоδ,"следовать, наступать, подходить (вслед за чем-л.)"
йоδ,"(часто в сочетании с ас пиро) встречаться, попадаться, выходить навстречу; показываться"
йоδ,"выходить, получаться"
йоδ,"вспомогательный глагол, образует сложноименные глаголы"
йоδ,"(тк. формы йа(д), йа́дет) ну-ка, давай(-ка); давайте(-ка)"
тахс,"задевать, придираться, приставать"
чук,"сталкиваться, ударяться друг о друга"
ҷук,"сталкиваться, ударяться друг о друга"
моз,"рубить, мелко резать (напр., лапшу, дрова)"
моз,"заноситься, строить, корчить из себя кого-л."
зиwêδ,выходить
зиwêδ,"избавляться, освобождаться"
ах̌ен,"трясти, качать; шевелить, двигать"
пидвӣн,"(кауз. к пидвӣс: пидвӯст) соединять, вправлять, сращивать, связывать (о членах тела)"
пидвӣθ,"срастаться, соединяться, становиться на место ( о членах тела)"
пидвӣс,"срастаться, соединяться, становиться на место ( о членах тела)"
нах̌тӣз,"выходить (в разн. знач. извне, откуда-л., из чего-л.)"
нах̌тӣз,"возникать, появляться, объявляться"
нах̌тӣз,"объявляться, заявляться, прибывать"
нах̌тӣз,добираться
нах̌тӣз,выходить из печати
нах̌тӣз,"выходить, получаться в итоге (при подсчете, взвешивании)"
нах̌тӣз,"оказываться, обнаруживаться"
нах̌тӣз,"оканчиваться, проходить, быть на исходе (о времени)"
нах̌тӣз,уходить (от мужа)
анҷӣв,"держать себя, держаться"
инҷӣв,"держать себя, держаться"
фарδахц,"валиться, сваливаться, отваливаться; обрушиваться"
фарδахц,"обессиливать, оказываться к чему-л. неспособным"
абêз,глотать
анцӣв,шить
андӣз,"вставать, подниматься"
анду̊з,"будить, поднимать"
ангахс,"застревать, попадать, вонзаться; заикаться, запинаться"
анҷафс,"приниматься, браться"
анҷӣв,"держать, приобретать, овладевать, брать, ловить"
арроз,"подниматься, стараться подняться, силиться подняться; вытягиваться в высоту, подниматься на дыбы"
ағ,кричать (об осле)
аɣ̌ас,лежать (о скоте)
аɣ̌ӣс,лежать (о скоте)
боф,"быть возможным, быть в состоянии, мочь"
бāғ,жужжать
бес,"пропадать, исчезать, гибнуть"
бêғ,блеять (о мелком рогатом скоте)
биδафс,закрываться (о глазах)
биδем,закрывать (глаза)
бинêс,"губить, уничтожать, терять, утратить"
бирêw,отнимать ребенка от груди
бирêз,пить
бих̌чӣр,"черпать, зачерпывать (жидкость, зерно)"
бизӣн,"помещать, загонять (скот, домашнюю птицу)"
биɣ̌ен,трясти деревья
бêз,"играть (в мяч, кости, чижа); качаться (на качелях)"
бêз,посылать
чу̊н,"рыть, копать (землю)"
чап,"чавкать, шлепать по грязи"
чêк,"капать, стекать"
чем,соглашаться; хотеть
чêр,пахать
чêw,чесать
це,жать (косить)
чилāп,"хлюпать, шлепать по грязи"
чос,"смотреть, глядеть, присматривать; блюсти, беречь; зависеть"
δӣ,"давать; ударять (по чему-либо); бросать; помещать; работать при помощи чего-либо, при водить в движение (об орудиях)"
δак,лизать
δок,лизать
δêр,иметь (только в сочетаниях)
дӣ,"гнать, пускать (о воде, о скоте)"
δе,"пуститься, броситься"
дивен,веять хлеб
дивес,"показывать, показываться, казаться"
δу̊в,"собирать, срывать"
δу̊ӡ,доить
δу̊ӡ,доить
фал,"смотреть пристально, уставиться на кого-нибудь, смотреть ожидая, ждать"
фāм,"понимать, знать, уметь"
фарх,"хрипеть, храпеть"
фас,сморкаться
фироп,"достигать, поспевать"
фроп,"достигать, поспевать"
фирêп,"доставлять, присылать"
фирêw,полоскать
фишеɣ̌з,выжимать
фур,хлебать
фус,"втягивать носом, вдыхать носом"
гāрδ,"вращаться, превращаться, обращаться"
гарδен,"вращать, поворачивать, переворачивать"
гӣр,соглашаться
кар,"скрестись, шуршать"
кêх,кашлять
ких̌,делать
киру̊н,"скоблить, выскребывать"
кирêх̌,"передвигать, раздвигать"
кирӣwс,"истекать, вытекать"
лах,стучать
лу̊в,"говорить, петь, называть"
мӣр,умирать
мāw,мяукать
мен,оставаться
мез,мочиться
мол,"мазать, гладить, растирать"
моз,"делать, выделывать, обрабатывать"
ну̊,плакать
нах̌фен,"вытаскивать, вынимать, выдергивать"
них̌фен,"вытаскивать, вынимать, выдергивать"
нах̌фӣθ,"вывихиваться, выдергиваться"
нах̌тӣз,выходить
наɣ̌ҷӣс,"переходить, проходить"
наɣ̌ӡим,"проводить, доставить"
нêδ,"усаживать, сажать"
нêɣ̌,вращать
ниδафс,"прилепляться, приклеиваться, приставать"
ниδем,"прилеплять, прибивать"
нигу̊л,"макать, обмакивать (куски хлеба в воде или молоке)"
нимо́й,показываться
нивиш,писать
ниwо́з,играть на музыкальных инструментах
нихо́рθ,разрушаться
них̌цирӣм,щипать
них̌êп,качать колыбель
нихêрθ,разрушать
нихêх̌,разрушать
них̌пӣр,"наступить ногой, придавить, раздавить ногой"
нижêр,"размачивать, вымачивать"
ниғу̊ɣ̌,слушать
нӣθ,"сидеть, садиться, пребывать, оставаться, ждать, поджидать"
ноɣ̌,"кружиться (ходить), вращаться, бродить"
парδӣ,продавать
парδêw,"гримасничать, дразнить, передразнивать"
паргӣɣ̌,"долбить, продырявить, сверлить"
парҷӣв,"брать обратно, получать обратно, отнимать, отбирать"
парwарθ,"соскальзывать, падать в воду с меха для плавания"
парwез,"сеять, просеивать"
патêw,"бросать, валить"
паттêw,"бросать, валить"
питêw,"бросать, валить"
питтêw,"бросать, валить"
пāхс,"перенести, перетерпеть (болезнь), переболеть"
пêw,"квасить, заквашивать (молоко)"
пех̌с,"спрашивать, допрашивать, расследовать"
пе,"гнить, портиться, тлеть"
пиδафс,"начинать, приниматься за..., приставать к..."
пиδем,"прилеплять, прилаживать"
пиδӣн,зажигать
пиδис,зажигаться
пидwиδ,"засучивать (рукава, штаны)"
пиҷен,"продевать, нанизывать"
пикӣн,выдергивать
пинӣз,"надевать, одевать, одеваться"
пирен,кусать (о животном)
пирех̌,посыпать
пиргӣɣ̌,сверлить
пирӣθ,"рвать, разрывать"
пирш,чихать
пис,"вариться, поспевать"
пишу̊,"утешаться, затихать"
пишêw,"утешать, отвлекать, развлекать"
питӣн,"выдергивать, вытаскивать, выкапывать (из земли, из стены)"
пих̌êw,"стричь шерсть (козью, овечью, верблюжью)"
пӣз,варить
пуф,дуть
пурх,"прыскать, брызгать водой, набрав ее в рот"
қӣw,"звать, кричать"
қурш,храпеть
раф,"трогать, касаться, мешать, вмешиваться, иметь отношение"
рарδ,"рыть, подкапывать, подрывать"
рӣрδ,"рыть, подкапывать, подрывать"
ров,сосать матку (о детенышах животных)
рāхс,танцевать
раз,"падать, осыпаться, выпадать"
роɣ̌з,"дрожать, трястись (от холода, страха)"
рêв,давать сосать
рибӣз,"ставить, класть"
рицӣθ,убегать
риме,"приказывать, поручать, заставлять, велеть"
ринêс,забывать
ринêw,"дразнить, доводить до слез, заставлять плакать"
рис,"оставаться, отставать, не справляться, переставать"
риwоз,летать
риwêз,заставлять летать
риwойс,быть голодным
рих̌êw,"нарубить веток, подрезать ветви (не срубая дерева)"
ру̊п,"мести, сгребать"
сакс,вздрагивать
шу̊н,смеяться
шу̊н,смеяться
шӣрδ,испражняться
су̊,"отправляться, идти, уходить, уехать, уезжать"
сен,поднимать
сêр,"ползти, красться, подкрадываться, подкарауливать"
сêw,"тереть, растирать, молоть зернотеркой"
сифӣн,подниматься
сифен,поднимать
сипоф,сосать
сипен,"сыпать, насыпать, пересыпать"
сипор,"поручать, вручать"
широп,"вариться, бродить, кипеть (о пахтанье)"
сирêw,"отделять, отбирать, разнимать"
ситêп,"мешать, размешивать, помешивать, переворачивать (во время жарения)"
тāн,натягивать основу при тканье
тāп,"топтать, уминать, вминать, всовывать"
тақ,"стучать, постукивать"
тāр,убирать нечистоты
тарδ,драться (преимущественно о собаках и др. животных)
тарδен,"стравливать, натравливать"
тож,"тянуть, тащить"
тêп,перетирать (руками)
теп,"срезать, нарезать, рубить"
теw,"мешать, размешивать"
тêх̌,"тесать, брить; стругать, чинить (карандаш)"
тêз,"цедить, процеживать"
тӣз,"идти, ехать"
тилāп,"просить, требовать, домогаться; звать"
тилоп,"просить, требовать, домогаться; звать"
туф,плевать
вӣр,"приносить, привозить, приводить"
ве,быть
ви,быть
видêз,орошать
вӣн,"вязать, связывать, завертывать"
вӣс,"вязать, связывать, завертывать"
вирӣɣ̌,"ломать, разбивать"
вироɣ̌,"ломаться, разбиваться"
вире,находить
wоф,ткать
wарδу̊ӡ,очищать абрикосы от косточек (перед сушкой)
wорв,кипеть
wаш,размахивать руками
wоз,плевать
wāғ,"кричать, реветь"
wеδ,"класть, помещать, устанавливать, снимать (об одежде)"
wêрв,кипятить
wêз,"заставлять плыть (лодку, корабль, лошадь, плот)"
wиδӣз,щипать
wӣн,видеть
wирофс,"вставать, стоять"
wирем,"ставить на отдых (лошадь, осла, быка), оставлять стоять"
wирех̌,"разрезать, распарывать"
wиру̊з,"расплетать, распарывать"
wиш,"мешать, размешивать, перемешивать, ворошить, переворачивать"
wих̌ӣɣ̌,"чесать, причесывать"
wих̌кӣв,"перебирать, разбирать шерсть руками"
wих̌кӣм,"перебирать, разбирать шерсть руками"
wих̌е,отпирать
wиз,"помещаться, умещаться"
wижафс,возвращаться
wижифс,возвращаться
wизу̊,"гаснуть, угасать"
wижеп,возвращать
wизêw,"гасить, тушить"
wиӡêр,разбрасывать навоз (по полю)
wиӡӣн,"освобождать, удалять, очищать"
wол,"сидеть на яйцах, высиживать"
wох̌,падать
wуц,"двигаться, шевелиться, качаться, колебаться, трястись"
wуз,"двигаться, шевелиться"
хāфс,"слезать, спускаться, сходить"
хӣр,есть
хӣ,молотить
х̌еб,"бить, колотить, избивать"
х̌еп,"бить, колотить, избивать"
хêр,"давать есть скоту, стравливать, скармливать"
х̌êw,"саднить, чесаться (о глазах)"
хêх̌,месить
х̌ичоф,"трескаться, лопаться, взрываться"
х̌ичих̌,"резать, рубить"
х̌ичӣɣ̌,"резать, рубить"
х̌ице,"мерзнуть, замерзать"
х̌икафс,"расцветать, распускаться"
х̌икӣр,искать
х̌ӣн,слышать
х̌ипал,блестеть
х̌ипирêз,"расщеплять, раскалывать (бревно)"
хир,"саднить, чесаться"
х̌êфс,спать
х̌ой,"читать, учиться"
йоδ,"прибывать, приходить, приезжать"
йӣɣ̌,молоть
йêс,"нести, вести, везти, уносить, уводить, увозить, относить, отводить, отвозить"
жақ,"жать, выжимать, давить, сдавливать"
зақ,беспокоиться; скучать
жар,"трещать, потрескивать (о мясе, сале при жарении)"
зарwӣн,"наматывать, свертывать, завертывать"
жеп,сучить нитки
зêз,"брать, получать"
зе,рождать (чаще о животных)
зибӣн,прыгать
зибӣн,прыгать
зидӣр,подметать
зидорδ,"рваться, ломаться"
зидêрδ,"рвать, разрывать"
зигêр,"выгонять, изгонять"
зӣн,убить (человека)
зине,мыть
зинойс,"поскользнуться, скользить"
жирӣɣ̌,"кусать, жалить"
зиwêδ,вынимать
зийу̊ɣ̌,"увядать, засыхать"
жоз,бегать
θу̊,"гореть, зажигаться"
θêw,"заставлять гореть, зажигать"
гāрδ,обращаться (к кому-л); говорить (кому-л.)
гāрδ,"разочароваться, отступиться, отвернуться от кого-л.; разувериться в ком-л."
зӣн,"покончить жизнь самоубийством, покончить с собой"
кӣɣ̌,"резать, убивать, закалывать (животное), свежевать"
пирен,"рвать, истаскивать (платье, обувь)"
гарδен,опрокидывать
гарδен,превращать
тêп,крутить (веревки)
wиδӣз,терзать
wиδӣз,"обдирать, очищать от шелухи, кожуры (горох, орехи и т. д.)"
хāфс,спешиваться; останавливаться (в пути)
х̌êфс,"лежать, ложиться"
зêз,"усвоить, выучить"
зиwêδ,выгонять
су̊,"делаться, становиться"
δе,"попасть, очутиться"
δе,выпадать (об осадках)
дāм,раздувать огонь
